Pays,nom_standard,nom_sans_accent,nom_standard_majuscule,dep_code,nom_standard
France,Surtainville,surtainville,SURTAINVILLE,50,Surtainville
France,Taillepied,taillepied,TAILLEPIED,50,Taillepied
France,Tamerville,tamerville,TAMERVILLE,50,Tamerville
France,Tanis,tanis,TANIS,50,Tanis
France,Le Tanu,le-tanu,LE TANU,50,Le Tanu
France,Le Teilleul,le-teilleul,LE TEILLEUL,50,Le Teilleul
France,Tessy-Bocage,tessy-bocage,TESSY-BOCAGE,50,Tessy-Bocage
France,Teurthéville-Bocage,teurtheville-bocage,TEURTHÉVILLE-BOCAGE,50,Teurthéville-Bocage
France,Teurthéville-Hague,teurtheville-hague,TEURTHÉVILLE-HAGUE,50,Teurthéville-Hague
France,Théville,theville,THÉVILLE,50,Théville
France,Tirepied-sur-Sée,tirepied-sur-see,TIREPIED-SUR-SÉE,50,Tirepied-sur-Sée
France,Tocqueville,tocqueville,TOCQUEVILLE,50,Tocqueville
France,Tollevast,tollevast,TOLLEVAST,50,Tollevast
France,Torigny-les-Villes,torigny-les-villes,TORIGNY-LES-VILLES,50,Torigny-les-Villes
France,Tourville-sur-Sienne,tourville-sur-sienne,TOURVILLE-SUR-SIENNE,50,Tourville-sur-Sienne
France,Tréauville,treauville,TRÉAUVILLE,50,Tréauville
France,Tribehou,tribehou,TRIBEHOU,50,Tribehou
France,La Trinité,la-trinite,LA TRINITÉ,50,La Trinité
France,Turqueville,turqueville,TURQUEVILLE,50,Turqueville
France,Urville,urville,URVILLE,50,Urville
France,Vains,vains,VAINS,50,Vains
France,Valcanville,valcanville,VALCANVILLE,50,Valcanville
France,Valognes,valognes,VALOGNES,50,Valognes
France,Le Val-Saint-Père,le-val-saint-pere,LE VAL-SAINT-PÈRE,50,Le Val-Saint-Père
France,Varenguebec,varenguebec,VARENGUEBEC,50,Varenguebec
France,Varouville,varouville,VAROUVILLE,50,Varouville
France,Le Vast,le-vast,LE VAST,50,Le Vast
France,Vaudreville,vaudreville,VAUDREVILLE,50,Vaudreville
France,La Vendelée,la-vendelee,LA VENDELÉE,50,La Vendelée
France,Ver,ver,VER,50,Ver
France,Vernix,vernix,VERNIX,50,Vernix
France,Vesly,vesly,VESLY,50,Vesly
France,Le Vicel,le-vicel,LE VICEL,50,Le Vicel
France,Videcosville,videcosville,VIDECOSVILLE,50,Videcosville
France,Villebaudon,villebaudon,VILLEBAUDON,50,Villebaudon
France,Villedieu-les-Poêles-Rouffigny,villedieu-les-poeles-rouffigny,VILLEDIEU-LES-POÊLES-ROUFFIGNY,50,Villedieu-les-Poêles-Rouffigny
France,Villiers-Fossard,villiers-fossard,VILLIERS-FOSSARD,50,Villiers-Fossard
France,Virandeville,virandeville,VIRANDEVILLE,50,Virandeville
France,Yquelon,yquelon,YQUELON,50,Yquelon
France,Yvetot-Bocage,yvetot-bocage,YVETOT-BOCAGE,50,Yvetot-Bocage
France,Ablancourt,ablancourt,ABLANCOURT,51,Ablancourt
France,Saint-Martin-d'Ablois,saint-martin-d-ablois,SAINT-MARTIN-D'ABLOIS,51,Saint-Martin-d'Ablois
France,Aigny,aigny,AIGNY,51,Aigny
France,Allemanche-Launay-et-Soyer,allemanche-launay-et-soyer,ALLEMANCHE-LAUNAY-ET-SOYER,51,Allemanche-Launay-et-Soyer
France,Allemant,allemant,ALLEMANT,51,Allemant
France,Alliancelles,alliancelles,ALLIANCELLES,51,Alliancelles
France,Ambonnay,ambonnay,AMBONNAY,51,Ambonnay
France,Ambrières,ambrieres,AMBRIÈRES,51,Ambrières
France,Anglure,anglure,ANGLURE,51,Anglure
France,Angluzelles-et-Courcelles,angluzelles-et-courcelles,ANGLUZELLES-ET-COURCELLES,51,Angluzelles-et-Courcelles
France,Anthenay,anthenay,ANTHENAY,51,Anthenay
France,Aougny,aougny,AOUGNY,51,Aougny
France,Arcis-le-Ponsart,arcis-le-ponsart,ARCIS-LE-PONSART,51,Arcis-le-Ponsart
France,Argers,argers,ARGERS,51,Argers
France,Arrigny,arrigny,ARRIGNY,51,Arrigny
France,Arzillières-Neuville,arzillieres-neuville,ARZILLIÈRES-NEUVILLE,51,Arzillières-Neuville
France,Athis,athis,ATHIS,51,Athis
France,Aubérive,auberive,AUBÉRIVE,51,Aubérive
France,Aubilly,aubilly,AUBILLY,51,Aubilly
France,Aulnay-l'Aître,aulnay-l-aitre,AULNAY-L'AÎTRE,51,Aulnay-l'Aître
France,Aulnay-sur-Marne,aulnay-sur-marne,AULNAY-SUR-MARNE,51,Aulnay-sur-Marne
France,Auménancourt,aumenancourt,AUMÉNANCOURT,51,Auménancourt
France,Auve,auve,AUVE,51,Auve
France,Avenay-Val-d'Or,avenay-val-d-or,AVENAY-VAL-D'OR,51,Avenay-Val-d'Or
France,Avize,avize,AVIZE,51,Avize
France,Aÿ-Champagne,ay-champagne,AŸ-CHAMPAGNE,51,Aÿ-Champagne
France,Baconnes,baconnes,BACONNES,51,Baconnes
France,Bagneux,bagneux,BAGNEUX,51,Bagneux
France,Le Baizil,le-baizil,LE BAIZIL,51,Le Baizil
France,Bannay,bannay,BANNAY,51,Bannay
France,Bannes,bannes,BANNES,51,Bannes
France,Barbonne-Fayel,barbonne-fayel,BARBONNE-FAYEL,51,Barbonne-Fayel
France,Baslieux-lès-Fismes,baslieux-les-fismes,BASLIEUX-LÈS-FISMES,51,Baslieux-lès-Fismes
France,Baslieux-sous-Châtillon,baslieux-sous-chatillon,BASLIEUX-SOUS-CHÂTILLON,51,Baslieux-sous-Châtillon
France,Bassu,bassu,BASSU,51,Bassu
France,Bassuet,bassuet,BASSUET,51,Bassuet
France,Baudement,baudement,BAUDEMENT,51,Baudement
France,Baye,baye,BAYE,51,Baye
France,Bazancourt,bazancourt,BAZANCOURT,51,Bazancourt
France,Beaumont-sur-Vesle,beaumont-sur-vesle,BEAUMONT-SUR-VESLE,51,Beaumont-sur-Vesle
France,Beaunay,beaunay,BEAUNAY,51,Beaunay
France,Beine-Nauroy,beine-nauroy,BEINE-NAUROY,51,Beine-Nauroy
France,Belval-en-Argonne,belval-en-argonne,BELVAL-EN-ARGONNE,51,Belval-en-Argonne
France,Belval-sous-Châtillon,belval-sous-chatillon,BELVAL-SOUS-CHÂTILLON,51,Belval-sous-Châtillon
France,Bergères-lès-Vertus,bergeres-les-vertus,BERGÈRES-LÈS-VERTUS,51,Bergères-lès-Vertus
France,Bergères-sous-Montmirail,bergeres-sous-montmirail,BERGÈRES-SOUS-MONTMIRAIL,51,Bergères-sous-Montmirail
France,Berméricourt,bermericourt,BERMÉRICOURT,51,Berméricourt
France,Berru,berru,BERRU,51,Berru
France,Berzieux,berzieux,BERZIEUX,51,Berzieux
France,Bétheniville,betheniville,BÉTHENIVILLE,51,Bétheniville
France,Bétheny,betheny,BÉTHENY,51,Bétheny
France,Bethon,bethon,BETHON,51,Bethon
France,Bettancourt-la-Longue,bettancourt-la-longue,BETTANCOURT-LA-LONGUE,51,Bettancourt-la-Longue
France,Bezannes,bezannes,BEZANNES,51,Bezannes
France,Bignicourt-sur-Marne,bignicourt-sur-marne,BIGNICOURT-SUR-MARNE,51,Bignicourt-sur-Marne
France,Bignicourt-sur-Saulx,bignicourt-sur-saulx,BIGNICOURT-SUR-SAULX,51,Bignicourt-sur-Saulx
France,Billy-le-Grand,billy-le-grand,BILLY-LE-GRAND,51,Billy-le-Grand
France,Binarville,binarville,BINARVILLE,51,Binarville
France,Blacy,blacy,BLACY,51,Blacy
France,Blaise-sous-Arzillières,blaise-sous-arzillieres,BLAISE-SOUS-ARZILLIÈRES,51,Blaise-sous-Arzillières
France,Blesme,blesme,BLESME,51,Blesme
France,Bligny,bligny,BLIGNY,51,Bligny
France,Boissy-le-Repos,boissy-le-repos,BOISSY-LE-REPOS,51,Boissy-le-Repos
France,Bouchy-Saint-Genest,bouchy-saint-genest,BOUCHY-SAINT-GENEST,51,Bouchy-Saint-Genest
France,Bouilly,bouilly,BOUILLY,51,Bouilly
France,Bouleuse,bouleuse,BOULEUSE,51,Bouleuse
France,Boult-sur-Suippe,boult-sur-suippe,BOULT-SUR-SUIPPE,51,Boult-sur-Suippe
France,Bourgogne-Fresne,bourgogne-fresne,BOURGOGNE-FRESNE,51,Bourgogne-Fresne
France,Boursault,boursault,BOURSAULT,51,Boursault
France,Bouvancourt,bouvancourt,BOUVANCOURT,51,Bouvancourt
France,Bouy,bouy,BOUY,51,Bouy
France,Bouzy,bouzy,BOUZY,51,Bouzy
France,Brandonvillers,brandonvillers,BRANDONVILLERS,51,Brandonvillers
France,Branscourt,branscourt,BRANSCOURT,51,Branscourt
France,Braux-Sainte-Cohière,braux-sainte-cohiere,BRAUX-SAINTE-COHIÈRE,51,Braux-Sainte-Cohière
France,Braux-Saint-Remy,braux-saint-remy,BRAUX-SAINT-REMY,51,Braux-Saint-Remy
France,Bréban,breban,BRÉBAN,51,Bréban
France,Le Breuil,le-breuil,LE BREUIL,51,Le Breuil
France,Breuil-sur-Vesle,breuil-sur-vesle,BREUIL-SUR-VESLE,51,Breuil-sur-Vesle
France,Breuvery-sur-Coole,breuvery-sur-coole,BREUVERY-SUR-COOLE,51,Breuvery-sur-Coole
France,Brimont,brimont,BRIMONT,51,Brimont
France,Brouillet,brouillet,BROUILLET,51,Brouillet
France,Broussy-le-Grand,broussy-le-grand,BROUSSY-LE-GRAND,51,Broussy-le-Grand
France,Broussy-le-Petit,broussy-le-petit,BROUSSY-LE-PETIT,51,Broussy-le-Petit
France,Broyes,broyes,BROYES,51,Broyes
France,Brugny-Vaudancourt,brugny-vaudancourt,BRUGNY-VAUDANCOURT,51,Brugny-Vaudancourt
France,Brusson,brusson,BRUSSON,51,Brusson
France,Le Buisson,le-buisson,LE BUISSON,51,Le Buisson
France,Bussy-le-Château,bussy-le-chateau,BUSSY-LE-CHÂTEAU,51,Bussy-le-Château
France,Bussy-le-Repos,bussy-le-repos,BUSSY-LE-REPOS,51,Bussy-le-Repos
France,Bussy-Lettrée,bussy-lettree,BUSSY-LETTRÉE,51,Bussy-Lettrée
France,La Caure,la-caure,LA CAURE,51,La Caure
France,Caurel,caurel,CAUREL,51,Caurel
France,Cauroy-lès-Hermonville,cauroy-les-hermonville,CAUROY-LÈS-HERMONVILLE,51,Cauroy-lès-Hermonville
France,La Celle-sous-Chantemerle,la-celle-sous-chantemerle,LA CELLE-SOUS-CHANTEMERLE,51,La Celle-sous-Chantemerle
France,Cernay-en-Dormois,cernay-en-dormois,CERNAY-EN-DORMOIS,51,Cernay-en-Dormois
France,Cernay-lès-Reims,cernay-les-reims,CERNAY-LÈS-REIMS,51,Cernay-lès-Reims
France,Cernon,cernon,CERNON,51,Cernon
France,Chaintrix-Bierges,chaintrix-bierges,CHAINTRIX-BIERGES,51,Chaintrix-Bierges
France,Châlons-en-Champagne,chalons-en-champagne,CHÂLONS-EN-CHAMPAGNE,51,Châlons-en-Champagne
France,Châlons-sur-Vesle,chalons-sur-vesle,CHÂLONS-SUR-VESLE,51,Châlons-sur-Vesle
France,Chaltrait,chaltrait,CHALTRAIT,51,Chaltrait
France,Chambrecy,chambrecy,CHAMBRECY,51,Chambrecy
France,Chamery,chamery,CHAMERY,51,Chamery
France,Champaubert,champaubert,CHAMPAUBERT,51,Champaubert
France,Champfleury,champfleury,CHAMPFLEURY,51,Champfleury
France,Champguyon,champguyon,CHAMPGUYON,51,Champguyon
France,Champigneul-Champagne,champigneul-champagne,CHAMPIGNEUL-CHAMPAGNE,51,Champigneul-Champagne
France,Champigny,champigny,CHAMPIGNY,51,Champigny
France,Champillon,champillon,CHAMPILLON,51,Champillon
France,Champlat-et-Boujacourt,champlat-et-boujacourt,CHAMPLAT-ET-BOUJACOURT,51,Champlat-et-Boujacourt
France,Champvoisy,champvoisy,CHAMPVOISY,51,Champvoisy
France,Changy,changy,CHANGY,51,Changy
France,Chantemerle,chantemerle,CHANTEMERLE,51,Chantemerle
France,Chapelaine,chapelaine,CHAPELAINE,51,Chapelaine
France,La Chapelle-Felcourt,la-chapelle-felcourt,LA CHAPELLE-FELCOURT,51,La Chapelle-Felcourt
France,La Chapelle-Lasson,la-chapelle-lasson,LA CHAPELLE-LASSON,51,La Chapelle-Lasson
France,La Chapelle-sous-Orbais,la-chapelle-sous-orbais,LA CHAPELLE-SOUS-ORBAIS,51,La Chapelle-sous-Orbais
France,Charleville,charleville,CHARLEVILLE,51,Charleville
France,Charmont,charmont,CHARMONT,51,Charmont
France,Les Charmontois,les-charmontois,LES CHARMONTOIS,51,Les Charmontois
France,Le Châtelier,le-chatelier,LE CHÂTELIER,51,Le Châtelier
France,Châtelraould-Saint-Louvent,chatelraould-saint-louvent,CHÂTELRAOULD-SAINT-LOUVENT,51,Châtelraould-Saint-Louvent
France,Châtillon-sur-Broué,chatillon-sur-broue,CHÂTILLON-SUR-BROUÉ,51,Châtillon-sur-Broué
France,Châtillon-sur-Marne,chatillon-sur-marne,CHÂTILLON-SUR-MARNE,51,Châtillon-sur-Marne
France,Châtillon-sur-Morin,chatillon-sur-morin,CHÂTILLON-SUR-MORIN,51,Châtillon-sur-Morin
France,Châtrices,chatrices,CHÂTRICES,51,Châtrices
France,Chaudefontaine,chaudefontaine,CHAUDEFONTAINE,51,Chaudefontaine
France,Chaumuzy,chaumuzy,CHAUMUZY,51,Chaumuzy
France,La Chaussée-sur-Marne,la-chaussee-sur-marne,LA CHAUSSÉE-SUR-MARNE,51,La Chaussée-sur-Marne
France,Chavot-Courcourt,chavot-courcourt,CHAVOT-COURCOURT,51,Chavot-Courcourt
France,Le Chemin,le-chemin,LE CHEMIN,51,Le Chemin
France,Cheminon,cheminon,CHEMINON,51,Cheminon
France,Chenay,chenay,CHENAY,51,Chenay
France,Cheniers,cheniers,CHENIERS,51,Cheniers
France,La Cheppe,la-cheppe,LA CHEPPE,51,La Cheppe
France,Cheppes-la-Prairie,cheppes-la-prairie,CHEPPES-LA-PRAIRIE,51,Cheppes-la-Prairie
France,Chepy,chepy,CHEPY,51,Chepy
France,Cherville,cherville,CHERVILLE,51,Cherville
France,Chichey,chichey,CHICHEY,51,Chichey
France,Chigny-les-Roses,chigny-les-roses,CHIGNY-LES-ROSES,51,Chigny-les-Roses
France,Chouilly,chouilly,CHOUILLY,51,Chouilly
France,Clamanges,clamanges,CLAMANGES,51,Clamanges
France,Clesles,clesles,CLESLES,51,Clesles
France,Cloyes-sur-Marne,cloyes-sur-marne,CLOYES-SUR-MARNE,51,Cloyes-sur-Marne
France,Coizard-Joches,coizard-joches,COIZARD-JOCHES,51,Coizard-Joches
France,Val-des-Marais,val-des-marais,VAL-DES-MARAIS,51,Val-des-Marais
France,Compertrix,compertrix,COMPERTRIX,51,Compertrix
France,Condé-sur-Marne,conde-sur-marne,CONDÉ-SUR-MARNE,51,Condé-sur-Marne
France,Conflans-sur-Seine,conflans-sur-seine,CONFLANS-SUR-SEINE,51,Conflans-sur-Seine
France,Congy,congy,CONGY,51,Congy
France,Connantray-Vaurefroy,connantray-vaurefroy,CONNANTRAY-VAUREFROY,51,Connantray-Vaurefroy
France,Connantre,connantre,CONNANTRE,51,Connantre
France,Contault,contault,CONTAULT,51,Contault
France,Coole,coole,COOLE,51,Coole
France,Coolus,coolus,COOLUS,51,Coolus
France,Corbeil,corbeil,CORBEIL,51,Corbeil
France,Corfélix,corfelix,CORFÉLIX,51,Corfélix
France,Cormicy,cormicy,CORMICY,51,Cormicy
France,Cormontreuil,cormontreuil,CORMONTREUIL,51,Cormontreuil
France,Cormoyeux,cormoyeux,CORMOYEUX,51,Cormoyeux
France,Corribert,corribert,CORRIBERT,51,Corribert
France,Corrobert,corrobert,CORROBERT,51,Corrobert
France,Corroy,corroy,CORROY,51,Corroy
France,Coulommes-la-Montagne,coulommes-la-montagne,COULOMMES-LA-MONTAGNE,51,Coulommes-la-Montagne
France,Coupetz,coupetz,COUPETZ,51,Coupetz
France,Coupéville,coupeville,COUPÉVILLE,51,Coupéville
France,Courcelles-Sapicourt,courcelles-sapicourt,COURCELLES-SAPICOURT,51,Courcelles-Sapicourt
France,Courcemain,courcemain,COURCEMAIN,51,Courcemain
France,Courcy,courcy,COURCY,51,Courcy
France,Courdemanges,courdemanges,COURDEMANGES,51,Courdemanges
France,Courgivaux,courgivaux,COURGIVAUX,51,Courgivaux
France,Courjeonnet,courjeonnet,COURJEONNET,51,Courjeonnet
France,Courlandon,courlandon,COURLANDON,51,Courlandon
France,Courmas,courmas,COURMAS,51,Courmas
France,Courtagnon,courtagnon,COURTAGNON,51,Courtagnon
France,Courtémont,courtemont,COURTÉMONT,51,Courtémont
France,Courthiézy,courthiezy,COURTHIÉZY,51,Courthiézy
France,Courtisols,courtisols,COURTISOLS,51,Courtisols
France,Courville,courville,COURVILLE,51,Courville
France,Couvrot,couvrot,COUVROT,51,Couvrot
France,Cramant,cramant,CRAMANT,51,Cramant
France,La Croix-en-Champagne,la-croix-en-champagne,LA CROIX-EN-CHAMPAGNE,51,La Croix-en-Champagne
France,Crugny,crugny,CRUGNY,51,Crugny
France,Cuchery,cuchery,CUCHERY,51,Cuchery
France,Cuis,cuis,CUIS,51,Cuis
France,Cuisles,cuisles,CUISLES,51,Cuisles
France,Cumières,cumieres,CUMIÈRES,51,Cumières
France,Cuperly,cuperly,CUPERLY,51,Cuperly
France,Damery,damery,DAMERY,51,Damery
France,Dampierre-au-Temple,dampierre-au-temple,DAMPIERRE-AU-TEMPLE,51,Dampierre-au-Temple
France,Dampierre-le-Château,dampierre-le-chateau,DAMPIERRE-LE-CHÂTEAU,51,Dampierre-le-Château
France,Dampierre-sur-Moivre,dampierre-sur-moivre,DAMPIERRE-SUR-MOIVRE,51,Dampierre-sur-Moivre
France,Dizy,dizy,DIZY,51,Dizy
France,Dommartin-Dampierre,dommartin-dampierre,DOMMARTIN-DAMPIERRE,51,Dommartin-Dampierre
France,Dommartin-Lettrée,dommartin-lettree,DOMMARTIN-LETTRÉE,51,Dommartin-Lettrée
France,Dommartin-sous-Hans,dommartin-sous-hans,DOMMARTIN-SOUS-HANS,51,Dommartin-sous-Hans
France,Dommartin-Varimont,dommartin-varimont,DOMMARTIN-VARIMONT,51,Dommartin-Varimont
France,Dompremy,dompremy,DOMPREMY,51,Dompremy
France,Dontrien,dontrien,DONTRIEN,51,Dontrien
France,Dormans,dormans,DORMANS,51,Dormans
France,Val-de-Vière,val-de-viere,VAL-DE-VIÈRE,51,Val-de-Vière
France,Drosnay,drosnay,DROSNAY,51,Drosnay
France,Drouilly,drouilly,DROUILLY,51,Drouilly
France,Éclaires,eclaires,ÉCLAIRES,51,Éclaires
France,Écollemont,ecollemont,ÉCOLLEMONT,51,Écollemont
France,Écriennes,ecriennes,ÉCRIENNES,51,Écriennes
France,Écueil,ecueil,ÉCUEIL,51,Écueil
France,Écury-le-Repos,ecury-le-repos,ÉCURY-LE-REPOS,51,Écury-le-Repos
France,Écury-sur-Coole,ecury-sur-coole,ÉCURY-SUR-COOLE,51,Écury-sur-Coole
France,Élise-Daucourt,elise-daucourt,ÉLISE-DAUCOURT,51,Élise-Daucourt
France,Épense,epense,ÉPENSE,51,Épense
France,Épernay,epernay,ÉPERNAY,51,Épernay
France,L'Épine,l-epine,L'ÉPINE,51,L'Épine
France,Époye,epoye,ÉPOYE,51,Époye
France,Escardes,escardes,ESCARDES,51,Escardes
France,Esclavolles-Lurey,esclavolles-lurey,ESCLAVOLLES-LUREY,51,Esclavolles-Lurey
France,Les Essarts-lès-Sézanne,les-essarts-les-sezanne,LES ESSARTS-LÈS-SÉZANNE,51,Les Essarts-lès-Sézanne
France,Les Essarts-le-Vicomte,les-essarts-le-vicomte,LES ESSARTS-LE-VICOMTE,51,Les Essarts-le-Vicomte
France,Esternay,esternay,ESTERNAY,51,Esternay
France,Étoges,etoges,ÉTOGES,51,Étoges
France,Étréchy,etrechy,ÉTRÉCHY,51,Étréchy
France,Étrepy,etrepy,ÉTREPY,51,Étrepy
France,Euvy,euvy,EUVY,51,Euvy
France,Fagnières,fagnieres,FAGNIÈRES,51,Fagnières
France,Faux-Fresnay,faux-fresnay,FAUX-FRESNAY,51,Faux-Fresnay
France,Faux-Vésigneul,faux-vesigneul,FAUX-VÉSIGNEUL,51,Faux-Vésigneul
France,Faverolles-et-Coëmy,faverolles-et-coemy,FAVEROLLES-ET-COËMY,51,Faverolles-et-Coëmy
France,Favresse,favresse,FAVRESSE,51,Favresse
France,Fèrebrianges,ferebrianges,FÈREBRIANGES,51,Fèrebrianges
France,Fère-Champenoise,fere-champenoise,FÈRE-CHAMPENOISE,51,Fère-Champenoise
France,Festigny,festigny,FESTIGNY,51,Festigny
France,Fismes,fismes,FISMES,51,Fismes
France,Flavigny,flavigny,FLAVIGNY,51,Flavigny
France,Fleury-la-Rivière,fleury-la-riviere,FLEURY-LA-RIVIÈRE,51,Fleury-la-Rivière
France,Florent-en-Argonne,florent-en-argonne,FLORENT-EN-ARGONNE,51,Florent-en-Argonne
France,Fontaine-Denis-Nuisy,fontaine-denis-nuisy,FONTAINE-DENIS-NUISY,51,Fontaine-Denis-Nuisy
France,Fontaine-en-Dormois,fontaine-en-dormois,FONTAINE-EN-DORMOIS,51,Fontaine-en-Dormois
France,Fontaine-sur-Ay,fontaine-sur-ay,FONTAINE-SUR-AY,51,Fontaine-sur-Ay
France,La Forestière,la-forestiere,LA FORESTIÈRE,51,La Forestière
France,Francheville,francheville,FRANCHEVILLE,51,Francheville
France,Le Fresne,le-fresne,LE FRESNE,51,Le Fresne
France,Frignicourt,frignicourt,FRIGNICOURT,51,Frignicourt
France,Fromentières,fromentieres,FROMENTIÈRES,51,Fromentières
France,Le Gault-Soigny,le-gault-soigny,LE GAULT-SOIGNY,51,Le Gault-Soigny
France,Gaye,gaye,GAYE,51,Gaye
France,Germaine,germaine,GERMAINE,51,Germaine
France,Germigny,germigny,GERMIGNY,51,Germigny
France,Germinon,germinon,GERMINON,51,Germinon
France,Giffaumont-Champaubert,giffaumont-champaubert,GIFFAUMONT-CHAMPAUBERT,51,Giffaumont-Champaubert
France,Gigny-Bussy,gigny-bussy,GIGNY-BUSSY,51,Gigny-Bussy
France,Givry-en-Argonne,givry-en-argonne,GIVRY-EN-ARGONNE,51,Givry-en-Argonne
France,Givry-lès-Loisy,givry-les-loisy,GIVRY-LÈS-LOISY,51,Givry-lès-Loisy
France,Gizaucourt,gizaucourt,GIZAUCOURT,51,Gizaucourt
France,Glannes,glannes,GLANNES,51,Glannes
France,Gourgançon,gourgancon,GOURGANÇON,51,Gourgançon
France,Sainte-Marie-du-Lac-Nuisement,sainte-marie-du-lac-nuisement,SAINTE-MARIE-DU-LAC-NUISEMENT,51,Sainte-Marie-du-Lac-Nuisement
France,Les Grandes-Loges,les-grandes-loges,LES GRANDES-LOGES,51,Les Grandes-Loges
France,Granges-sur-Aube,granges-sur-aube,GRANGES-SUR-AUBE,51,Granges-sur-Aube
France,Gratreuil,gratreuil,GRATREUIL,51,Gratreuil
France,Grauves,grauves,GRAUVES,51,Grauves
France,Gueux,gueux,GUEUX,51,Gueux
France,Hans,hans,HANS,51,Hans
France,Haussignémont,haussignemont,HAUSSIGNÉMONT,51,Haussignémont
France,Haussimont,haussimont,HAUSSIMONT,51,Haussimont
France,Hauteville,hauteville,HAUTEVILLE,51,Hauteville
France,Hautvillers,hautvillers,HAUTVILLERS,51,Hautvillers
France,Heiltz-le-Hutier,heiltz-le-hutier,HEILTZ-LE-HUTIER,51,Heiltz-le-Hutier
France,Heiltz-le-Maurupt,heiltz-le-maurupt,HEILTZ-LE-MAURUPT,51,Heiltz-le-Maurupt
France,Heiltz-l'Évêque,heiltz-l-eveque,HEILTZ-L'ÉVÊQUE,51,Heiltz-l'Évêque
France,Hermonville,hermonville,HERMONVILLE,51,Hermonville
France,Herpont,herpont,HERPONT,51,Herpont
France,Heutrégiville,heutregiville,HEUTRÉGIVILLE,51,Heutrégiville
France,Hourges,hourges,HOURGES,51,Hourges
France,Huiron,huiron,HUIRON,51,Huiron
France,Humbauville,humbauville,HUMBAUVILLE,51,Humbauville
France,Igny-Comblizy,igny-comblizy,IGNY-COMBLIZY,51,Igny-Comblizy
France,Isles-sur-Suippe,isles-sur-suippe,ISLES-SUR-SUIPPE,51,Isles-sur-Suippe
France,Isle-sur-Marne,isle-sur-marne,ISLE-SUR-MARNE,51,Isle-sur-Marne
France,Isse,isse,ISSE,51,Isse
France,Les Istres-et-Bury,les-istres-et-bury,LES ISTRES-ET-BURY,51,Les Istres-et-Bury
France,Jâlons,jalons,JÂLONS,51,Jâlons
France,Janvilliers,janvilliers,JANVILLIERS,51,Janvilliers
France,Janvry,janvry,JANVRY,51,Janvry
France,Joiselle,joiselle,JOISELLE,51,Joiselle
France,Jonchery-sur-Suippe,jonchery-sur-suippe,JONCHERY-SUR-SUIPPE,51,Jonchery-sur-Suippe
France,Jonchery-sur-Vesle,jonchery-sur-vesle,JONCHERY-SUR-VESLE,51,Jonchery-sur-Vesle
France,Jonquery,jonquery,JONQUERY,51,Jonquery
France,Jouy-lès-Reims,jouy-les-reims,JOUY-LÈS-REIMS,51,Jouy-lès-Reims
France,Jussecourt-Minecourt,jussecourt-minecourt,JUSSECOURT-MINECOURT,51,Jussecourt-Minecourt
France,Juvigny,juvigny,JUVIGNY,51,Juvigny
France,Lachy,lachy,LACHY,51,Lachy
France,Lagery,lagery,LAGERY,51,Lagery
France,Landricourt,landricourt,LANDRICOURT,51,Landricourt
France,Larzicourt,larzicourt,LARZICOURT,51,Larzicourt
France,Laval-sur-Tourbe,laval-sur-tourbe,LAVAL-SUR-TOURBE,51,Laval-sur-Tourbe
France,Lavannes,lavannes,LAVANNES,51,Lavannes
France,Lenharrée,lenharree,LENHARRÉE,51,Lenharrée
France,Leuvrigny,leuvrigny,LEUVRIGNY,51,Leuvrigny
France,Lhéry,lhery,LHÉRY,51,Lhéry
France,Lignon,lignon,LIGNON,51,Lignon
France,Linthelles,linthelles,LINTHELLES,51,Linthelles
France,Linthes,linthes,LINTHES,51,Linthes
France,Lisse-en-Champagne,lisse-en-champagne,LISSE-EN-CHAMPAGNE,51,Lisse-en-Champagne
France,Livry-Louvercy,livry-louvercy,LIVRY-LOUVERCY,51,Livry-Louvercy
France,Loisy-en-Brie,loisy-en-brie,LOISY-EN-BRIE,51,Loisy-en-Brie
France,Loisy-sur-Marne,loisy-sur-marne,LOISY-SUR-MARNE,51,Loisy-sur-Marne
France,Loivre,loivre,LOIVRE,51,Loivre
France,Ludes,ludes,LUDES,51,Ludes
France,Luxémont-et-Villotte,luxemont-et-villotte,LUXÉMONT-ET-VILLOTTE,51,Luxémont-et-Villotte
France,Maffrécourt,maffrecourt,MAFFRÉCOURT,51,Maffrécourt
France,Magneux,magneux,MAGNEUX,51,Magneux
France,Mailly-Champagne,mailly-champagne,MAILLY-CHAMPAGNE,51,Mailly-Champagne
France,Mairy-sur-Marne,mairy-sur-marne,MAIRY-SUR-MARNE,51,Mairy-sur-Marne
France,Maisons-en-Champagne,maisons-en-champagne,MAISONS-EN-CHAMPAGNE,51,Maisons-en-Champagne
France,Malmy,malmy,MALMY,51,Malmy
France,Mancy,mancy,MANCY,51,Mancy
France,Marcilly-sur-Seine,marcilly-sur-seine,MARCILLY-SUR-SEINE,51,Marcilly-sur-Seine
France,Mardeuil,mardeuil,MARDEUIL,51,Mardeuil
France,Mareuil-en-Brie,mareuil-en-brie,MAREUIL-EN-BRIE,51,Mareuil-en-Brie
France,Mareuil-le-Port,mareuil-le-port,MAREUIL-LE-PORT,51,Mareuil-le-Port
France,Marfaux,marfaux,MARFAUX,51,Marfaux
France,Margerie-Hancourt,margerie-hancourt,MARGERIE-HANCOURT,51,Margerie-Hancourt
France,Margny,margny,MARGNY,51,Margny
France,Marigny,marigny,MARIGNY,51,Marigny
